,ID,Game_Name,Match_Name,Num_in_Match,Region,Tournament,Blue_Team_Name,Red_Team_Name,Date,Week,Winner,Blue_kills,Red_kills,Total_kills,Blue_towers,Red_towers,Total_towers,Blue_dragons,Red_dragons,Total_dragons,Blue_barons,Red_barons,Total_barons,Blue_gold,Red_gold,Total_gold,First_blood_team,First_blood_time,First_tower_team,First_tower_time,First_dragon_team,First_dragon_time,First_rift_herald_team,First_rift_herald_time,First_baron_team,First_baron_time,Game_time,Blue_players,Red_players
331,3321422,Funplus Phoenix  vs OMG ,FPX vs OMG 8,2,LPL,LPL Spring 2022,Funplus Phoenix ,OMG ,2022-03-23,8,red,10,24,34,3,8,11,0,0,0,1,1,2,62.5,67.2,129.7,red,0,,0,,0,,0,,0,2094,"Xiaolaohu,Clid,Care,Lwx,Hang,","shanji,AKi,Creme,Able,cold,"
332,3331422,Funplus Phoenix  vs OMG ,FPX vs OMG 8,3,LPL,LPL Spring 2022,Funplus Phoenix ,OMG ,2022-03-23,8,blue,20,6,26,10,3,13,4,0,4,1,1,2,63.0,51.9,114.9,blue,0,,0,,0,,0,,0,1897,"Xiaolaohu,Clid,Care,Lwx,Hang,","shanji,AKi,Creme,Able,cold,"
333,3341422,Victory Five  vs Anyone s Legend ,V5 vs AL 8,1,LPL,LPL Spring 2022,Victory Five ,Anyone s Legend ,2022-03-23,8,blue,20,7,27,10,2,12,3,0,3,1,0,1,56.4,44.2,100.6,blue,0,,0,,0,,0,,0,1639,"Rich,Karsa,RooKie,Photic,Ppgod,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
334,3351422,Victory Five  vs Anyone s Legend ,V5 vs AL 8,2,LPL,LPL Spring 2022,Victory Five ,Anyone s Legend ,2022-03-23,8,blue,34,27,61,9,8,17,4,0,4,2,1,3,83.2,79.0,162.2,red,0,,0,,0,,0,,0,2587,"Rich,Karsa,RooKie,Photic,Ppgod,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
335,3361422,LNG Esports  vs OMG ,LNG Esports vs OMG 9,1,LPL,LPL Spring 2022,LNG Esports ,OMG ,2022-03-24,9,blue,18,3,21,9,1,10,2,0,2,0,0,0,50.1,39.7,89.80000000000001,blue,0,,0,,0,,0,,0,1504,"Ale,Tarzan,Doinb,Light,Iwandy,","shanji,AKi,Creme,Able,cold,"
336,3371422,LNG Esports  vs OMG ,LNG Esports vs OMG 9,2,LPL,LPL Spring 2022,LNG Esports ,OMG ,2022-03-24,9,red,16,20,36,7,7,14,1,0,1,2,0,2,63.4,63.2,126.6,red,0,,0,,0,,0,,0,2075,"Ale,Tarzan,Doinb,Light,Iwandy,","shanji,AKi,Creme,Able,cold,"
337,3381422,LNG Esports  vs OMG ,LNG Esports vs OMG 9,3,LPL,LPL Spring 2022,LNG Esports ,OMG ,2022-03-24,9,blue,27,10,37,9,5,14,4,0,4,1,2,3,68.3,62.5,130.8,blue,0,,0,,0,,0,,0,2233,"Ale,Tarzan,Doinb,Light,Iwandy,","shanji,AKi,Creme,Able,cold,"
338,3391422,Royal Never Give Up  vs OMG ,OMG vs RNG 9,1,LPL,LPL Spring 2022,Royal Never Give Up ,OMG ,2022-03-25,9,blue,26,7,33,8,0,8,2,0,2,1,0,1,51.1,37.4,88.5,blue,0,,0,,0,,0,,0,1447,"Bin,Wei,xiaohu,GALA,Ming,","shanji,AKi,Creme,Able,cold,"
339,3401422,Royal Never Give Up  vs OMG ,OMG vs RNG 9,2,LPL,LPL Spring 2022,Royal Never Give Up ,OMG ,2022-03-25,9,red,5,17,22,2,10,12,0,0,0,1,0,1,48.5,56.9,105.4,red,0,,0,,0,,0,,0,1773,"Bin,Wei,xiaohu,GALA,Ming,","shanji,AKi,Creme,Able,cold,"
340,3411422,Royal Never Give Up  vs OMG ,OMG vs RNG 9,3,LPL,LPL Spring 2022,Royal Never Give Up ,OMG ,2022-03-25,9,blue,19,5,24,8,1,9,3,0,3,0,0,0,53.6,40.8,94.4,blue,0,,0,,0,,0,,0,1680,"Bin,Wei,xiaohu,GALA,Ming,","shanji,AKi,Creme,Able,cold,"
